"home_loc_north",0.739846466797839
"home_loc_east",0.342527424930156
"Greenspace_2",0.0990892731876159
"PoB_north",0.0845763078389165
"Greenspace_1",0.0794446808309781
"Townsend",0.0472440272975699
"air_pol_1",0.0102165680266081
"Distance_nearest_road_1",0.00779741768020479
"air_pol_2",-0.00939696011224278
"Traffic_1",-0.0159847086628136
"Distance_nearest_road_2",-0.0309703024730621
"PoB_east",-0.037161612054232
"pop_density_urban",-0.0497563910328977
"Traffic_2",-0.0666432715262286
"dist_to_coast",-0.358010385045474
