"X25896.2.0",0.369360614524087
"X25868.2.0",0.362128182199491
"X25839.2.0",0.326535258135248
"X25831.2.0",0.30285993021806
"X25814.2.0",0.240201563472943
"X25847.2.0",0.229363123456474
"X25882.2.0",0.224248312430592
"X25783.2.0",0.223211448309602
"X25899.2.0",0.222708445897505
"X25810.2.0",0.22017795496631
"X25799.2.0",0.213742348908252
"X25897.2.0",0.206397346731969
"X25888.2.0",0.198122622123654
"X25864.2.0",0.190398658540204
"X25866.2.0",0.18373967086232
"X25912.2.0",0.183613298975626
"X25851.2.0",0.167840969254119
"X25795.2.0",0.158029255047969
"X25863.2.0",0.15592849713669
"X25854.2.0",0.154485082182745
"X25801.2.0",0.144571533318165
"X25800.2.0",0.1436603678195
"X25865.2.0",0.140889600867314
"X25895.2.0",0.140215081212439
"X25905.2.0",0.13767700499981
"X25821.2.0",0.136633060165158
"X25879.2.0",0.135195918814021
"X25820.2.0",0.132093439616983
"X25845.2.0",0.128645896704118
"X25914.2.0",0.12640861514696
"X25862.2.0",0.120747249832747
"X25829.2.0",0.116792529051701
"X25849.2.0",0.115992471131636
"X25837.2.0",0.110918574011305
"X25850.2.0",0.104861361915217
"X25787.2.0",0.0994133966353252
"X25807.2.0",0.0966973626223915
"X25908.2.0",0.0860948586293268
"X25796.2.0",0.0805670645912558
"X25901.2.0",0.0784802366893059
"X25789.2.0",0.0776191409994864
"X25842.2.0",0.0713021416673473
"X25840.2.0",0.0690933241468768
"X25804.2.0",0.0690148918251715
"X25811.2.0",0.0664988920798241
"X25855.2.0",0.0640766870272803
"X25853.2.0",0.0618883086913381
"X25825.2.0",0.0604891855326771
"X25906.2.0",0.0535496954284114
"X25798.2.0",0.0534286080261228
"X25898.2.0",0.0514865383460465
"X25793.2.0",0.0467728568374423
"X25889.2.0",0.0442754745068873
"X25910.2.0",0.041661130561642
"X25826.2.0",0.0397523938843546
"X25873.2.0",0.035383265990752
"X25858.2.0",0.0341904837653541
"X25815.2.0",0.0239649813985551
"X25834.2.0",0.0220922099301658
"X25876.2.0",0.0220382977766277
"X25809.2.0",0.0216728787990982
"X25902.2.0",0.0214940170556257
"X25919.2.0",0.0193388637403608
"X25848.2.0",0.0173679330126481
"X25791.2.0",0.0165387458832939
"X25900.2.0",0.00998665882207936
"X25861.2.0",0.00586235770592071
"X25824.2.0",0.00468366934251044
"X25892.2.0",0.00391415654127557
"X25918.2.0",-0.00423651852927752
"X25880.2.0",-0.00515013041091358
"X25885.2.0",-0.0112805323332364
"X25874.2.0",-0.0130915047773565
"X25822.2.0",-0.0195966588658717
"X25886.2.0",-0.0213885132018845
"X25802.2.0",-0.0233201444925074
"X25833.2.0",-0.0251037858252543
"X25867.2.0",-0.0251854796892752
"X25818.2.0",-0.0267640635664305
"X25808.2.0",-0.0296568665115892
"X25890.2.0",-0.0331220199736905
"X25883.2.0",-0.0337607055295471
"X25878.2.0",-0.0381470517197198
"X25875.2.0",-0.0413856725384503
"X25841.2.0",-0.0447333803024926
"X25817.2.0",-0.0490643722691999
"X25816.2.0",-0.0501155570076782
"X25913.2.0",-0.0540729870839248
"X25915.2.0",-0.0579742650299168
"X25904.2.0",-0.058184150647762
"X25832.2.0",-0.0610875447292137
"X25909.2.0",-0.0612581471437559
"X25827.2.0",-0.0625334632343719
"X25903.2.0",-0.0639320127987845
"X25812.2.0",-0.0686908997892441
"X25790.2.0",-0.0737562383125081
"X25881.2.0",-0.0754632686787617
"X25786.2.0",-0.0768177527711879
"X25911.2.0",-0.0773650076365127
"X25792.2.0",-0.0777590324539622
"X25920.2.0",-0.0789170376329938
"X25887.2.0",-0.0799123132719544
"X25844.2.0",-0.0801912302307729
"X25803.2.0",-0.0908723389524088
"X25785.2.0",-0.0935649501193972
"X25813.2.0",-0.096823801920372
"X25828.2.0",-0.105571149323983
"X25852.2.0",-0.108320313196786
"X25830.2.0",-0.108441763620685
"X25797.2.0",-0.112580502601062
"X25916.2.0",-0.120940938818385
"X25857.2.0",-0.123184267476944
"X25891.2.0",-0.12330294045478
"X25884.2.0",-0.124427855859655
"X25872.2.0",-0.124458948574601
"X25835.2.0",-0.130204481573394
"X25859.2.0",-0.137951426495987
"X25836.2.0",-0.138582850947846
"X25819.2.0",-0.139129357377443
"X25806.2.0",-0.139858884965297
"X25805.2.0",-0.14017554653281
"X25846.2.0",-0.165193258003281
"X25877.2.0",-0.171200632490856
"X25823.2.0",-0.182229670610229
"X25838.2.0",-0.191299688568163
"X25782.2.0",-0.214305941687221
"X25907.2.0",-0.229922858254235
"X25794.2.0",-0.239543962810868
"X25917.2.0",-0.242435364574764
"X25869.2.0",-0.250551173363676
"X25788.2.0",-0.252424069756359
"X25843.2.0",-0.265605140594914
"X25893.2.0",-0.290659880326346
"X25860.2.0",-0.29283257334169
"X25894.2.0",-0.296405376708491
"X25784.2.0",-0.322906927029756
"X25856.2.0",-0.421467470213469
